Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude
Linnet Bar & Restaurant,Finger Food,800," Banashankari, Bangalore",3.7,6.0,4.1,0.0,https://www.zomato.com/bangalore/linnet-bar-restaurant-banashankari-bangalore,"56, Outer Ring Road, Banashankari, Bangalore",9.20E+11,12.9230316,77.55579405
Vrindaj,"North Indian, Mughlai, Chinese, Biryani, Fast Food",300," Marathahalli, Bangalore",3.7,7.0,3.9,8.0,https://www.zomato.com/bangalore/vrindaj-marathahalli-bangalore,"02, Ground Floor, Varnica Residency, Doddanekkundi, Marathahalli, Bangalore",9.19E+11,12.9714184,77.69415513
S.K Green Gardens,"North Indian, Chinese, Seafood, South Indian",550," Bommasandra, Bangalore",3.7,5.0,3.5,0.0,https://www.zomato.com/bangalore/s-k-green-gardens-bommasandra-bangalore,"Yedavanahalli, Near Guestline Hotel, Bommasandra, Bengaluru Bommasandra",9.20E+11,12.78641171,77.74583794
Swarna Fine Dine,"North Indian, Chinese, Seafood, Mughlai, Desserts, Beverages",900," Nagarbhavi, Bangalore",3.7,70.0,3.1,32.0,https://www.zomato.com/bangalore/swarna-fine-dine-nagarbhavi-bangalore,"793/299, Jaya Arcade, 80 Feet Road, Mallathahalli Village, Nagarbhavi, Bangalore",9.19E+11,12.96700175,77.5053608
Mast Biryani - Fresh Indian Kitchen,"Biryani, North Indian, Mughlai, Fast Food",500," Kadubeesanahalli, Bangalore",3.7,163.0,4.0,0.0,https://www.zomato.com/bangalore/mast-biryani-fresh-indian-kitchen-kadubeesanahalli-bangalore,"2B, Indaus Icon, Kadubeesanahalli, Opposite JP Morgan, Kadubeesanahalli, Bangalore",9.19E+11,12.94130012,77.69662678
Indus Family Restaurant,"North Indian, Biryani, Chinese",600," BTM, Bangalore",3.7,92.0,4.1,1027.0,https://www.zomato.com/bangalore/indus-family-restaurant-btm,"150/4, 20th Main, 2nd Cross, Gangothri Circle, 1st Stage, BTM, Bangalore",9.18E+11,12.91772752,77.61258312
Ember Grill,"North Indian, Chinese",550," Yelahanka, Bangalore",3.7,77.0,3.7,440.0,https://www.zomato.com/bangalore/ember-grill-yelahanka-bangalore,"45-47, Puttenhalli, Hobli, Yelahanka, Bangalore",9.19E+11,13.11405884,77.578968
Tayo Restaurant,"North Indian, Chinese, Mughlai",650," Electronic City, Bangalore",3.7,74.0,3.9,635.0,https://www.zomato.com/bangalore/tayo-restaurant-electronic-city,"53/2A, Huskur Gate, Hosur Road, Near Fruit Market Auto Stand, Electronic city, Bangalore",9.20E+11,12.8366094,77.679414
Biryani Paradise,"Biryani, North Indian, Chinese",600," Whitefield, Bangalore",3.7,55.0,3.4,1734.0,https://www.zomato.com/bangalore/biryani-paradise-whitefield-bangalore,"Shop 1, 1st Main, 1st Cross, Opposite Royal Mart, Whitefield, Bangalore",9.18E+11,12.97977022,77.75245294
Swathi Restaurant - The Vintage Inn,"Chinese, North Indian, Seafood",900," Electronic City, Bangalore",3.7,50.0,3.6,184.0,https://www.zomato.com/bangalore/swathi-restaurant-the-vintage-inn-electronic-city-bangalore,"81 & 82, Serial 64, Naganatha Pura, Begur, Singasandra, Electronic City, Bangalore",9.18E+11,12.87082698,77.65929177
The Chilli Gully,"Chinese, Malwani",600," Sarjapur Road, Bangalore",3.7,30.0,3.4,140.0,https://www.zomato.com/bangalore/the-chilli-gully-sarjapur-road-bangalore,"Shop-7, Site-50, Ambedkar Nagar, Sarjapur Road, Bangalore",9.18E+11,12.913683,77.6663
Chicken Darbar,North Indian,200," BTM, Bangalore",3.7,34.0,3.9,13.0,https://www.zomato.com/bangalore/chicken-darbar-btm-bangalore,"Near HDFC Bank, Outer Ring Road, BTM, Bangalore",9.20E+11,12.91682949,77.60512792
Estate - Bar and Kitchen,"South Indian, Seafood, North Indian",1000," Malleshwaram, Bangalore",3.7,33.0,4.2,2.0,https://www.zomato.com/bangalore/estate-bar-and-kitchen-malleshwaram-bangalore,"30, 1st Cross, Sampige Road, Malleshwaram, Bangalore",9.19E+11,12.994278,77.571234
A1 Garam Masala,"North Indian, Andhra, Chinese",500," Kanakapura Road, Bangalore",3.7,28.0,3.7,103.0,https://www.zomato.com/bangalore/a1-garam-masala-kanakapura-road-bangalore,"1, Amruthnagar Main Road Konankunte, Kanakpura Road, Bengaluru",9.18E+11,12.88340296,77.56637435
Chamudeshwari Bhavan,"North Indian, South Indian, Chinese",600," Majestic, Bangalore",3.7,21.0,4.1,15.0,https://www.zomato.com/bangalore/chamudeshwari-bhavan-majestic-bangalore,"307, S.C Road, Gandhinagar, Majestic, Bangalore",9.18E+11,12.97606661,77.5757869
Memes  And Memories,"North Indian, Chinese",200," HSR, Bangalore",3.7,19.0,3.6,21.0,https://www.zomato.com/bangalore/memes-and-memories-hsr-bangalore,"2735, 16 Cross, 27th Main Road, Opposite NIFT College, HSR, Bangalore",9.17E+11,12.91262854,77.65221309
Food Portal,"North Indian, Chinese",300," BTM, Bangalore",3.7,21.0,3.4,33.0,https://www.zomato.com/bangalore/food-portal-btm-bangalore,"Kalasa Arcade, 7th Main, 19th Cross, 2nd Stage, BTM, Bangalore",9.20E+11,12.907141,77.607164
Shoiab Family Restaurant,"North Indian, South Indian, Chinese",600," Electronic City, Bangalore",3.7,15.0,3.9,38.0,https://www.zomato.com/bangalore/shoiab-family-restaurant-electronic-city-bangalore,"9, Street 306, Hulimangala Road, Near Sai Baba Temple, Electronic City, Bangalore",9.20E+11,12.838075,77.645586
Lima Resto Cafe,"Kerala, North Indian, Chinese, Beverages",600," Yelahanka, Bangalore",3.7,15.0,4.0,3.0,https://www.zomato.com/bangalore/lima-resto-cafe-yelahanka-bangalore,"1st Floor, Chinna Complex, BSF Circle, Bagalur Main Road, Near Reva University, Yelahanka, Bangalore",9.17E+11,13.12228535,77.63086673
Snacks Express,"Fast Food, Street Food, Beverages",300," BTM, Bangalore",3.7,9.0,3.4,20.0,https://www.zomato.com/bangalore/snacks-express-btm-bangalore,"274, v7th Main, v1st Cross, Mico Layout, 2nd Stage, BTM, Bangalore",9.18E+11,12.9162,77.6058
Sizzling Tawa,"Chinese, North Indian, Seafood, Fast Food, Beverages, Ice Cream",500," Electronic City, Bangalore",3.7,5.0,3.9,44.0,https://www.zomato.com/bangalore/sizzling-tawa-electronic-city-bangalore,"Shop H 12/1, Neotown Main Road, Opposite Neotown Lake, Phase 1, Electronic City, Bangalore",9.20E+11,12.827643,77.66355
Silver Star,"South Indian, Chinese, North Indian, Salad, Beverages",600," Majestic, Bangalore",3.7,9.0,3.9,3.0,https://www.zomato.com/bangalore/silver-star-majestic,"126, 6th Cross, Gandhi Nagar, Majestic, Bangalore",9.20E+11,12.97888744,77.57916782
SV Restaurant,"Andhra, North Indian, Chinese, Biryani",550," Whitefield, Bangalore",3.7,6.0,3.5,288.0,https://www.zomato.com/bangalore/sv-restaurant-whitefield,"2nd Cross, AKG Colony, Opposite MVJ College, Channasandra Main Road, Kadugudi Post, Whitefield, Bangalore",9.20E+11,12.98227443,77.76151713
Madrasi Biryani,"South Indian, Biryani",650," Electronic City, Bangalore",3.7,4.0,4.2,10.0,https://www.zomato.com/bangalore/madrasi-biryani-electronic-city-bangalore,"13th Cross, Opposite Ajmeera Apartment, Neeladri Road, Phase 1, Electronic City, Bangalore",9.19E+11,12.8414,77.74735
Wimpie Cafe & Restaurant,"North Indian, Mughlai, Biryani",600," BTM, Bangalore",3.7,4.0,3.4,4.0,https://www.zomato.com/bangalore/wimpie-cafe-restaurant-btm-bangalore,"Oyo Rooms, 5th Floor, Sai Balaji Complex, 60 Feet Road, Jay Bheema Nagar, 1st Stage, BTM Layout, BTM, Bangalore",9.19E+11,12.9192891,77.616082
Butterly,"Cafe, Chinese, Fast Food, Street Food, Beverages",600," Bannerghatta Road, Bangalore",3.7,115.0,4.0,611.0,https://www.zomato.com/bangalore/butterly-bannerghatta-road,"Shop 7, Main Road, Central Excise Layout, Phase 2, Doddakammanahalli, Bannerghatta Road, Bangalore",9.17E+11,12.86161513,77.60013297
Tai Chi,"Chinese, Beverages",900," Sarjapur Road, Bangalore",3.7,24.0,3.9,71.0,https://www.zomato.com/bangalore/tai-chi-sarjapur-road-bangalore,"98, Sompura Gate, Near Spandana Hospital, Sarjapur Road, Bangalore",9.16E+11,12.863547,77.771146
Bay Leaves,"North Indian, Hyderabadi, Continental, Italian, Chinese",1000," Whitefield, Bangalore",3.7,31.0,3.9,53.0,https://www.zomato.com/bangalore/bay-leaves-whitefield-bangalore,"Near Hope Farm Circle, Whitefield Channasandra Main Road, Whitefield, Bangalore",9.20E+11,12.9837072,77.7530044
Soul Curry Restaurant,"Chinese, North Indian",650," Electronic City, Bangalore",3.7,60.0,3.7,0.0,https://www.zomato.com/bangalore/soul-curry-restaurant-electronic-city-bangalore,"485, 486, 1st Floor, Iggalur, Chandapura Road, Surya City Phase 1, Electronic City, Bangalore",9.19E+11,12.78901661,77.70435054
Mesa Deli - Svenska Design Hotel,"North Indian, Italian",600," Svenska Design Hotel, Electronic City, Bangalore",3.7,18.0,3.4,41.0,https://www.zomato.com/bangalore/mesa-deli-svenska-design-hotel-electronic-city-bangalore,"Svenska Design Hotel, 56 D, Opposite Wipro Gate 5,  Electronic City, Bangalore",9.18E+11,12.83926316,77.65925355
Bhavya Military Hotel,"South Indian, North Indian",300," Bannerghatta Road, Bangalore",3.7,46.0,4.1,2078.0,https://www.zomato.com/bangalore/bhavya-military-hotel-bannerghatta-road,"3, Nanjundappa Building, 1st Cross Road, Rama Krishnappa Layout, Bannerghatta Road, Bangalore",9.19E+11,12.8586972,77.58771703
Mr.Idli Sweets & Chats,"Chinese, North Indian, Desserts, Beverages, Street Food",350," Sarjapur Road, Bangalore",3.7,18.0,3.5,549.0,https://www.zomato.com/bangalore/mr-idli-sweets-chats-sarjapur-road-bangalore,"83/5, Chambenahalli, Anekal Taluk, Sarjapur Road, Bengaluru",9.19E+11,12.879042,77.761739
Hotel Udupi Garden,"South Indian, North Indian, Chinese, Beverages, Street Food, Desserts",400," Sanjay Nagar, Bangalore",3.7,7.0,4.0,516.0,https://www.zomato.com/bangalore/hotel-udupi-garden-sanjay-nagar-bangalore,"106 & 107/1, AECS Layout, Near Post office, Nagashetty Halli, Sanjay Nagar, Bangalore",9.20E+11,13.0388002,77.5717487
Kabab Korner,"North Indian, Chinese, Mughlai",650," St. Marks Road, Bangalore",3.7,225.0,4.1,605.0,https://www.zomato.com/bangalore/kabab-korner-st-marks-road,"22, Opposite SBI Bank, St. Marks Road, Bangalore",9.18E+11,12.97200453,77.60100402
Royal Ritaj Hyderbad Restaurant,"Hyderabadi, Chinese, Mughlai, Biryani",500," Hebbal, Bangalore",3.7,6.0,3.9,289.0,https://www.zomato.com/bangalore/royal-ritaj-hyderbad-restaurant-hebbal-bangalore,"7, Near Government School, Kempapura, Hebbal, Bengaluru",9.19E+11,13.05087491,77.60127828
SFC Kabab Corner,"Chinese, North Indian, Mughlai",350," Bommasandra, Bangalore",3.7,44.0,4.0,292.0,https://www.zomato.com/bangalore/sfc-kabab-corner-bommasandra,"12, SNB Complex, Near SBI Bank, Bommansadra, Bengaluru",9.18E+11,12.80697743,77.698218
Just Cake,"Bakery, Desserts, Street Food, Fast Food, Chinese, Beverages, Pizza, Sandwich",300," Magadi Road, Bangalore",3.7,17.0,3.9,399.0,https://www.zomato.com/bangalore/just-cake-magadi-road-bangalore,"4, Bhuvaneshwari Circle, 3rd Block, D Group Layout, Magadi Road, Bangalore",9.20E+11,13.00020218,77.48683964
Cool Joint,"Beverages, Juices, Street Food, Chinese, Sandwich, Ice Cream, Desserts",300," Nagarbhavi, Bangalore",3.7,0.0,3.4,25.0,https://www.zomato.com/bangalore/cool-joint-nagarbhavi-bangalore,"182/2, I.T.I Layout, Near Deepa Complex, Nagarbhavi, Bangalore",9.20E+11,12.96707559,77.50377797
Your Cafe,"Chinese, North Indian, Bakery, Fast Food",500," Basavanagudi, Bangalore",3.7,8.0,3.9,6.0,https://www.zomato.com/bangalore/your-cafe-basavanagudi-bangalore,"7/H, Nehru Road, 1st Cross, 1st Phase, Girinagar, Basavanagudi, Bangalore",9.16E+11,12.94271957,77.54646029
Alfhams N Kabab,"North Indian, Mughlai, Chinese, Ice Cream, Beverages, Kebab",300," Banaswadi, Bangalore",3.7,15.0,4.0,1283.0,https://www.zomato.com/bangalore/alfhams-n-kabab-1-banaswadi-bangalore,"100, YMR Complex, Jayanthi Nagar, Horamavu Main Road, Banaswadi, Bangalore",9.20E+11,13.02787779,77.66468871
Happy Hours,"Fast Food, Ice Cream, Beverages",300," Seshadripuram, Bangalore",3.7,53.0,3.9,502.0,https://www.zomato.com/bangalore/happy-hours-seshadripuram,"05, Old Bridge Road, Kumara Park East, Seshadripuram, Bangalore",9.18E+11,12.98668297,77.57935759
Sri  Udupi Vaibhav,"South Indian, North Indian, Chinese, Beverages",350," Indiranagar, Bangalore",3.7,8.0,4.2,247.0,https://www.zomato.com/bangalore/sri-udupi-vaibhav-indiranagar-bangalore,"191, 9th Cross, CMH Road, 1st Stage, Sarvanga Nagar, Indiranagar, Bangalore",9.20E+11,12.978708,77.63938
Nalukettu,"South Indian, Biryani, Chinese, Kerala, Fast Food, Beverages",350," Kumaraswamy Layout, Bangalore",3.7,13.0,3.5,122.0,https://www.zomato.com/bangalore/nalukettu-kumaraswamy-layout-bangalore,"1614, Shop 3, 1st Stage, Near S.B.I, Kumaraswamy Layout, Bangalore",9.20E+11,12.90919584,77.56535444
The London Shakes And Cafe,"Beverages, Fast Food, Pizza, Desserts, Pasta",400," Bommasandra, Bangalore",3.7,0.0,3.8,0.0,https://www.zomato.com/bangalore/the-london-shakes-and-cafe-bommasandra-bangalore,"19, NR Hospital Building, Attibele, Near Honda Showroom, Bommasandra, Bangalore",9.18E+11,12.77682664,77.77638361
Terminal Square,"North Indian, Chinese, Lebanese, Beverages",550," Nagarbhavi, Bangalore",3.7,15.0,4.0,447.0,https://www.zomato.com/bangalore/terminal-square-nagarbhavi-bangalore,"119/B, 14th Block, 2nd Stage, Near Ambedkar College, Nagarbhavi, Bangalore",9.20E+11,12.96023156,77.50553817
Marmali Kitchen,"North Indian, Chinese",300," Bommasandra, Bangalore",3.7,16.0,3.5,1069.0,https://www.zomato.com/bangalore/marmali-kitchen-bommasandra-bangalore,"77, Shop S 06, Trinity Residency, R K Lakeview, 4th Cross, Bommasandra, Bangalore",9.20E+11,12.8251061,77.6858517
New Krishna Sagar,"South Indian, North Indian, Chinese",300," CV Raman Nagar, Bangalore",3.7,77.0,3.7,1003.0,https://www.zomato.com/bangalore/new-krishna-sagar-1-cv-raman-nagar,"205/A-1, Nagavarapalya Main Road, Opposite More Mega Store, CV Raman Nagar, Bangalore",9.18E+11,12.99300683,77.66378514
The Burger Shop,"Fast Food, Burger, Beverages, Ice Cream",300," Yelahanka, Bangalore",3.7,65.0,4.1,420.0,https://www.zomato.com/bangalore/the-burger-shop-1-yelahanka-bangalore,"3, Maruthi Nagar, Kogilu Main Road, Yelahanka, Bangalore",9.19E+11,13.104435,77.607878
Tiwari's Cafe,"North Indian, Street Food, Fast Food, Beverages",350," Whitefield, Bangalore",3.7,12.0,3.4,268.0,https://www.zomato.com/bangalore/tiwaris-cafe-whitefield-bangalore,"6, Junior College Road, Belatur, Opposite GR Elysium, Whitefield, Bangalore",9.20E+11,13.0000201,77.7514993
Desi Golden Restaurant,"Chinese, North Indian",350," Electronic City, Bangalore",3.7,24.0,3.6,334.0,https://www.zomato.com/bangalore/desi-golden-restaurant-electronic-city-bangalore,"2nd Cross Road, Kamadhenu Layout, GS Palaya, Phase II Near Electronic City, Bangalore",9.16E+11,12.84921785,77.67417736
Jaishree Pavilion,"North Indian, South Indian, Chinese",700," Thippasandra, Bangalore",3.7,41.0,3.8,0.0,https://www.zomato.com/bangalore/jaishree-pavilion-thippasandra,"175, GNS Arcade, Near Thippasandra Main Road, Thippasandra, Bangalore",9.18E+11,12.97242437,77.65132058
Amigo's Chef,"Chinese, Fast Food, BBQ, Lebanese, Beverages",400," Marathahalli, Bangalore",3.7,7.0,3.4,20.0,https://www.zomato.com/bangalore/amigos-chef-marathahalli-bangalore,"260, 16th Cross Road, Pragathi Layout, Doddanekundi, Bengaluru",9.20E+11,12.97421054,77.69359924
BISO - Citrus Hotels,"South Indian, Chinese, Continental",700," Citrus Hotels, Cunningham Road, Bangalore",3.7,205.0,3.5,0.0,https://www.zomato.com/bangalore/biso-citrus-hotels-cunningham-road-bangalore,"34, Cunningham Road, Bangalore",9.17E+11,12.98631151,77.59551253
Ayda Persian Kitchen,"North Indian, Iranian, Biryani, Kebab, Mughlai, Beverages",950," Church Street, Bangalore",3.7,262.0,3.9,87.0,https://www.zomato.com/bangalore/ayda-persian-kitchen-church-street,"1, 1st Floor, Church Street, Bangalore",9.18E+11,12.97434547,77.60722574
The Illusion Cafe,"Continental, Fast Food, Chinese, Street Food, Beverages",400," Rajajinagar, Bangalore",3.6,83.0,3.9,20.0,https://www.zomato.com/bangalore/the-illusion-cafe-1-rajajinagar-bangalore,"720, 9th Cross, Dr. MC Modi Hospital Road, Rajajinagar, Bangalore",9.20E+11,12.99730508,77.54815679
Socialize,"Cafe, Italian, Continental, Healthy Food, Fast Food, Beverages, Desserts",700," Basaveshwara Nagar, Bangalore",3.6,172.0,3.6,36.0,https://www.zomato.com/bangalore/socialize-basaveshwara-nagar-bangalore,"641, 3rd Block, 2nd Cross, 9th Main, 3rd Stage, Basaveshwara Nagar, Bangalore",9.20E+11,12.99220415,77.539161
Maven Kitchen,"Chinese, North Eastern, Beverages",500," Ejipura, Bangalore",3.6,24.0,4.3,753.0,https://www.zomato.com/bangalore/maven-kitchen-ejipura-bangalore,"162, 1st Cross, R.A Road, Viveknagar, Ejipura, Bangalore",9.19E+11,12.95059039,77.6235899
Shiva's Military Hotel,"Biryani, South Indian",300," Seshadripuram, Bangalore",3.6,36.0,3.3,35.0,https://www.zomato.com/bangalore/shivas-military-hotel-seshadripuram-bangalore,"163, 1st Main Road, 4th Block, Stage 1, Seshadripuram, Bangalore",9.19E+11,12.99681,77.58029
Hot Crunch,Fast Food,250," BTM, Bangalore",3.6,21.0,3.5,31.0,https://www.zomato.com/bangalore/hot-crunch-btm-bangalore,"Shop 10, 16, Ground Floor, Krishna Nagar Industrial Area, SG Palya, BTM, Bangalore",9.18E+11,12.93544554,77.60773902
AGS Grand,"Biryani, South Indian, Chinese, North Indian, Fast Food",400," Marathahalli, Bangalore",3.6,31.0,3.2,9.0,https://www.zomato.com/bangalore/ags-grand-marathahalli-bangalore,"454, Ground Floor, 2nd Main, 3rd Cross, Marathahalli, Bangalore",9.20E+11,12.95790944,77.70279653
Zamin's Hotel,"North Indian, Chinese",350," Koramangala 1st Block, Bangalore",3.6,31.0,3.9,14.0,https://www.zomato.com/bangalore/zamins-hotel-koramangala-1st-block-bangalore,"393, 6th D - Main, S.T Bed, Koramangala 1st Block, Bangalore",9.19E+11,12.929667,77.634028
MH10 Maharashtrian Cuisine,"Maharashtrian, Street Food, Seafood, Desserts, Beverages",750," Jayanagar, Bangalore",3.6,9.0,4.1,203.0,https://www.zomato.com/bangalore/mh10-maharashtrian-cuisine-jayanagar-bangalore,"35/29, 11 Main Road, 5 Block, Jayanagar, Bangalore",9.20E+11,12.91642067,77.58584987
Bon Viveur Cakes & Cafe,"Bakery, Fast Food, Beverages",350," BTM, Bangalore",3.6,30.0,4.2,66.0,https://www.zomato.com/bangalore/bon-viveur-cakes-cafe-btm-bangalore,"6/25, 7th Main, N.S. Palya, 2nd Stage, BTM, Bangalore",9.18E+11,12.9088499,77.6064627
Shiv Durga Paratha & Fast Food,"Chinese, North Indian",200," Electronic City, Bangalore",3.6,21.0,3.9,5.0,https://www.zomato.com/bangalore/shiv-durga-paratha-fast-food-electronic-city-bangalore,"595, Sree Yallamma Devi Nilaya, GS Palya Road, Vijaya Reddy Layout, Konappana Agrahara, Electronic City, Bangalore",9.16E+11,12.853764,77.66420557
Go Italia,"Italian, Fast Food, Continental, Pizza, Sandwich, Pasta, Burger, Beverages",450," HSR, Bangalore",3.6,80.0,4.0,165.0,https://www.zomato.com/bangalore/go-italia-hsr-bangalore,"172, Siri Skylight Building, 9th Main, Sector 7, HSR, Bangalore",9.18E+11,12.91101252,77.63513278
Delhi Chat,Street Food,150," BTM, Bangalore",3.6,23.0,3.7,64.0,https://www.zomato.com/bangalore/delhi-chat-btm-bangalore,"6, 7th Main, 2nd Stage, BTM, Bangalore",9.18E+11,12.90826739,77.60631077
Unlocked Rasoi,"North Indian, Chinese, Mughlai, Biryani, Rolls",550," Brookefield, Bangalore",3.6,20.0,4.1,449.0,https://www.zomato.com/bangalore/unlocked-rasoi-brookefield-bangalore,"606, First Floor, C-Block, AECS Layout, Near Kundalahalli, Brookefield, Bangalore",9.17E+11,12.96463297,77.71643791
JK Biryani House,"North Indian, Biryani",300," Sarjapur Road, Bangalore",3.6,14.0,3.2,83.0,https://www.zomato.com/bangalore/jk-biryani-house-sarjapur-road-bangalore,"Shop 1&2, 1st Floor, Next to Sowparnika Ananda Apartment, Somapura Gate, Sarjapur Road, Bangalore",9.20E+11,12.86236195,77.77231233
Biryanis,"Chinese, Kebab, Biryani, North Indian, Seafood, Andhra",600," HSR, Bangalore",3.6,10.0,4.4,117.0,https://www.zomato.com/bangalore/biryanis-hsr-bangalore,"Shop 764, Sector 3, Club Road, HSR, Bangalore",9.17E+11,12.90923309,77.64007241
Wowfillzz,"Ice Cream, Desserts, Beverages",300," Jayanagar, Bangalore",3.6,13.0,3.8,16.0,https://www.zomato.com/bangalore/wowfillzz-jayanagar-bangalore,"Shop 2, Old 1226, New 4138, 26th Main, 9th Block, Jayanagar, Bangalore",9.20E+11,12.91739746,77.59325512
Pastries Park,Bakery,400," Malleshwaram, Bangalore",3.6,35.0,4.2,190.0,https://www.zomato.com/bangalore/pastries-park-malleshwaram-bangalore,"324, JP Point, Near Sai Baba Temple, Sampige Road, Malleshwaram, Bangalore",9.19E+11,13.00419857,77.57130575
Yash Cafe,"Chinese, Fast Food, Desserts, Beverages",300," Jakkur, Bangalore",3.6,10.0,3.9,15.0,https://www.zomato.com/bangalore/yash-cafe-jakkur-bangalore,"7, Kattigenahalli, Opposite Reva University, Jakkur, Bangalore",9.17E+11,13.117694,77.633278
Annapoorna Andhra Spices,"Andhra, Biryani, North Indian, Chinese",350," Brookefield, Bangalore",3.6,12.0,3.6,163.0,https://www.zomato.com/bangalore/annapoorna-andhra-spices-brookefield-bangalore,"316, B Block, AECS Layout, Kundalahalli, Brookefield, Bangalore",9.17E+11,12.96580527,77.71430656
